Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,Date,Value
Slovenia,SVN,"Population, total",SP.POP.TOTL,1992,1996498.0
Spain,ESP,"Population, total",SP.POP.TOTL,1992,39157685.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1992,8668067.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1992,6875364.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1992,57580402.0
United States,USA,"Population, total",SP.POP.TOTL,1992,256514000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1992,33568285.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1992,155900790.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1992,8540164.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1992,4575818.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1992,810431.0
India,IND,"Population, total",SP.POP.TOTL,1992,907574049.0
Malta,MLT,"Population, total",SP.POP.TOTL,1992,367618.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1992,2018023.0
Romania,ROU,"Population, total",SP.POP.TOTL,1992,22794284.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1992,7646424.0
Australia,AUS,"Population, total",SP.POP.TOTL,1993,17634808.0
Austria,AUT,"Population, total",SP.POP.TOTL,1993,7905633.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1993,10084475.0
Canada,CAN,"Population, total",SP.POP.TOTL,1993,28684764.0
Chile,CHL,"Population, total",SP.POP.TOTL,1993,13998386.0
Colombia,COL,"Population, total",SP.POP.TOTL,1993,34614735.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1993,3405372.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1993,5188628.0
Estonia,EST,"Population, total",SP.POP.TOTL,1993,1494128.0
Finland,FIN,"Population, total",SP.POP.TOTL,1993,5066447.0
France,FRA,"Population, total",SP.POP.TOTL,1993,59106166.0
Germany,DEU,"Population, total",SP.POP.TOTL,1993,81156363.0
Greece,GRC,"Population, total",SP.POP.TOTL,1993,10460415.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1993,10357523.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1993,263725.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1993,3576261.0
Italy,ITA,"Population, total",SP.POP.TOTL,1993,56831821.0
Japan,JPN,"Population, total",SP.POP.TOTL,1993,124829000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1993,2563290.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1993,3682613.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1993,397475.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1993,86648447.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1993,15290368.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1993,3572200.0
Norway,NOR,"Population, total",SP.POP.TOTL,1993,4311991.0
Poland,POL,"Population, total",SP.POP.TOTL,1993,38461408.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1993,9964675.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1993,5325305.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1993,1991746.0
Spain,ESP,"Population, total",SP.POP.TOTL,1993,39361262.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1993,8718561.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1993,6938265.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1993,57718614.0
United States,USA,"Population, total",SP.POP.TOTL,1993,259919000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1993,34027240.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1993,158440875.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1993,8472313.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1993,4600463.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1993,825986.0
India,IND,"Population, total",SP.POP.TOTL,1993,926351297.0
Malta,MLT,"Population, total",SP.POP.TOTL,1993,371308.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1993,1996893.0
Romania,ROU,"Population, total",SP.POP.TOTL,1993,22763280.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1993,7699307.0
Australia,AUS,"Population, total",SP.POP.TOTL,1994,17805468.0
Austria,AUT,"Population, total",SP.POP.TOTL,1994,7936118.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1994,10115603.0
Canada,CAN,"Population, total",SP.POP.TOTL,1994,29000663.0
Chile,CHL,"Population, total",SP.POP.TOTL,1994,14210674.0
Colombia,COL,"Population, total",SP.POP.TOTL,1994,35295461.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1994,3489152.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1994,5206180.0
Estonia,EST,"Population, total",SP.POP.TOTL,1994,1462514.0
Finland,FIN,"Population, total",SP.POP.TOTL,1994,5088333.0
France,FRA,"Population, total",SP.POP.TOTL,1994,59327585.0
Germany,DEU,"Population, total",SP.POP.TOTL,1994,81438348.0
Greece,GRC,"Population, total",SP.POP.TOTL,1994,10512922.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1994,10343355.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1994,266021.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1994,3590386.0
Italy,ITA,"Population, total",SP.POP.TOTL,1994,56843400.0
Japan,JPN,"Population, total",SP.POP.TOTL,1994,125178000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1994,2520742.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1994,3657144.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1994,402925.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1994,88314424.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1994,15382838.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1994,3620000.0
Norway,NOR,"Population, total",SP.POP.TOTL,1994,4336613.0
Poland,POL,"Population, total",SP.POP.TOTL,1994,38542652.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1994,9991525.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1994,5346331.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1994,1989443.0
Spain,ESP,"Population, total",SP.POP.TOTL,1994,39549108.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1994,8780745.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1994,6993795.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1994,57865745.0
United States,USA,"Population, total",SP.POP.TOTL,1994,263126000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1994,34488696.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1994,160980472.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1994,8443591.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1994,4652024.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1994,844444.0
India,IND,"Population, total",SP.POP.TOTL,1994,945261958.0
Malta,MLT,"Population, total",SP.POP.TOTL,1994,374797.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1994,1982458.0
Romania,ROU,"Population, total",SP.POP.TOTL,1994,22730211.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1994,7734639.0
Australia,AUS,"Population, total",SP.POP.TOTL,1995,18004882.0
Austria,AUT,"Population, total",SP.POP.TOTL,1995,7948278.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1995,10136811.0
Canada,CAN,"Population, total",SP.POP.TOTL,1995,29302311.0
Chile,CHL,"Population, total",SP.POP.TOTL,1995,14416796.0
Colombia,COL,"Population, total",SP.POP.TOTL,1995,35970101.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1995,3572856.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1995,5233373.0
Estonia,EST,"Population, total",SP.POP.TOTL,1995,1436634.0
Finland,FIN,"Population, total",SP.POP.TOTL,1995,5107790.0
France,FRA,"Population, total",SP.POP.TOTL,1995,59543659.0
Germany,DEU,"Population, total",SP.POP.TOTL,1995,81678051.0
Greece,GRC,"Population, total",SP.POP.TOTL,1995,10562153.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1995,10328965.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1995,267468.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1995,3608841.0
Italy,ITA,"Population, total",SP.POP.TOTL,1995,56844303.0
Japan,JPN,"Population, total",SP.POP.TOTL,1995,125472000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1995,2485056.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1995,3629102.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1995,408625.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1995,89969572.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1995,15459006.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1995,3673400.0
Norway,NOR,"Population, total",SP.POP.TOTL,1995,4359184.0
Poland,POL,"Population, total",SP.POP.TOTL,1995,38594998.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1995,10026176.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1995,5361999.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1995,1989872.0
Spain,ESP,"Population, total",SP.POP.TOTL,1995,39724050.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1995,8826939.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1995,7040687.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1995,58019030.0
United States,USA,"Population, total",SP.POP.TOTL,1995,266278000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1995,34946110.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1995,163515328.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1995,8406067.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1995,4620030.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1995,862418.0
India,IND,"Population, total",SP.POP.TOTL,1995,964279129.0
Malta,MLT,"Population, total",SP.POP.TOTL,1995,377419.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1995,1983964.0
Romania,ROU,"Population, total",SP.POP.TOTL,1995,22684270.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1995,7625357.0
Australia,AUS,"Population, total",SP.POP.TOTL,1996,18224767.0
Austria,AUT,"Population, total",SP.POP.TOTL,1996,7959017.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1996,10156637.0
Canada,CAN,"Population, total",SP.POP.TOTL,1996,29610218.0
Chile,CHL,"Population, total",SP.POP.TOTL,1996,14615483.0
Colombia,COL,"Population, total",SP.POP.TOTL,1996,36632573.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1996,3656234.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1996,5263074.0
Estonia,EST,"Population, total",SP.POP.TOTL,1996,1415594.0
Finland,FIN,"Population, total",SP.POP.TOTL,1996,5124573.0
France,FRA,"Population, total",SP.POP.TOTL,1996,59756533.0
Germany,DEU,"Population, total",SP.POP.TOTL,1996,81914831.0
Greece,GRC,"Population, total",SP.POP.TOTL,1996,10608800.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1996,10311238.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1996,268916.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1996,3637510.0
Italy,ITA,"Population, total",SP.POP.TOTL,1996,56860281.0
Japan,JPN,"Population, total",SP.POP.TOTL,1996,125757000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1996,2457222.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1996,3601613.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1996,414225.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1996,91586555.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1996,15530498.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1996,3732000.0
Norway,NOR,"Population, total",SP.POP.TOTL,1996,4381336.0
Poland,POL,"Population, total",SP.POP.TOTL,1996,38624370.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1996,10063945.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1996,5373361.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1996,1988628.0
Spain,ESP,"Population, total",SP.POP.TOTL,1996,39889852.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1996,8840998.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1996,7071850.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1996,58166950.0
United States,USA,"Population, total",SP.POP.TOTL,1996,269394000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1996,35389362.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1996,166037122.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1996,8362826.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1996,4557097.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1996,880058.0
India,IND,"Population, total",SP.POP.TOTL,1996,983281218.0
Malta,MLT,"Population, total",SP.POP.TOTL,1996,379905.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1996,1994226.0
Romania,ROU,"Population, total",SP.POP.TOTL,1996,22619004.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1996,7617794.0
Australia,AUS,"Population, total",SP.POP.TOTL,1997,18423037.0
Austria,AUT,"Population, total",SP.POP.TOTL,1997,7968041.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1997,10181245.0
Canada,CAN,"Population, total",SP.POP.TOTL,1997,29905948.0
Chile,CHL,"Population, total",SP.POP.TOTL,1997,14809289.0
Colombia,COL,"Population, total",SP.POP.TOTL,1997,37291946.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1997,3739421.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1997,5284991.0
Estonia,EST,"Population, total",SP.POP.TOTL,1997,1399535.0
Finland,FIN,"Population, total",SP.POP.TOTL,1997,5139835.0
France,FRA,"Population, total",SP.POP.TOTL,1997,59969944.0
Germany,DEU,"Population, total",SP.POP.TOTL,1997,82034771.0
Greece,GRC,"Population, total",SP.POP.TOTL,1997,10661259.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1997,10290486.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1997,271128.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1997,3674171.0
Italy,ITA,"Population, total",SP.POP.TOTL,1997,56890372.0
Japan,JPN,"Population, total",SP.POP.TOTL,1997,126057000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1997,2432851.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1997,3575137.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1997,419450.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1997,93183094.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1997,15610650.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1997,3781300.0
Norway,NOR,"Population, total",SP.POP.TOTL,1997,4405157.0
Poland,POL,"Population, total",SP.POP.TOTL,1997,38649660.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1997,10108977.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1997,5383291.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1997,1985956.0
Spain,ESP,"Population, total",SP.POP.TOTL,1997,40057389.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1997,8846062.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1997,7088906.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1997,58316954.0
United States,USA,"Population, total",SP.POP.TOTL,1997,272657000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1997,35815971.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1997,168546707.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1997,8312068.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1997,4534920.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1997,897471.0
India,IND,"Population, total",SP.POP.TOTL,1997,1002335230.0
Malta,MLT,"Population, total",SP.POP.TOTL,1997,382791.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1997,1996869.0
Romania,ROU,"Population, total",SP.POP.TOTL,1997,22553978.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1997,7596501.0
Australia,AUS,"Population, total",SP.POP.TOTL,1998,18607584.0
Austria,AUT,"Population, total",SP.POP.TOTL,1998,7976789.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1998,10203008.0
Canada,CAN,"Population, total",SP.POP.TOTL,1998,30155173.0
Chile,CHL,"Population, total",SP.POP.TOTL,1998,14996742.0
Colombia,COL,"Population, total",SP.POP.TOTL,1998,37944414.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1998,3821421.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1998,5304219.0
Estonia,EST,"Population, total",SP.POP.TOTL,1998,1386156.0
Finland,FIN,"Population, total",SP.POP.TOTL,1998,5153498.0
France,FRA,"Population, total",SP.POP.TOTL,1998,60192790.0
Germany,DEU,"Population, total",SP.POP.TOTL,1998,82047195.0
Greece,GRC,"Population, total",SP.POP.TOTL,1998,10720509.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1998,10266570.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1998,274047.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1998,3712696.0
Italy,ITA,"Population, total",SP.POP.TOTL,1998,56906744.0
Japan,JPN,"Population, total",SP.POP.TOTL,1998,126400000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1998,2410019.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1998,3549331.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1998,424700.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1998,94767284.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1998,15707209.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1998,3815000.0
Norway,NOR,"Population, total",SP.POP.TOTL,1998,4431464.0
Poland,POL,"Population, total",SP.POP.TOTL,1998,38663481.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1998,10160196.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1998,5390516.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1998,1981629.0
Spain,ESP,"Population, total",SP.POP.TOTL,1998,40223509.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1998,8850974.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1998,7110001.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1998,58487141.0
United States,USA,"Population, total",SP.POP.TOTL,1998,275854000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1998,36233195.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1998,171039804.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1998,8256786.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1998,4532135.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1998,914660.0
India,IND,"Population, total",SP.POP.TOTL,1998,1021434576.0
Malta,MLT,"Population, total",SP.POP.TOTL,1998,385287.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1998,2007523.0
Romania,ROU,"Population, total",SP.POP.TOTL,1998,22507344.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1998,7567745.0
Australia,AUS,"Population, total",SP.POP.TOTL,1999,18812264.0
Austria,AUT,"Population, total",SP.POP.TOTL,1999,7992324.0
Belgium,BEL,"Population, total",SP.POP.TOTL,1999,10226419.0
Canada,CAN,"Population, total",SP.POP.TOTL,1999,30401286.0
Chile,CHL,"Population, total",SP.POP.TOTL,1999,15176410.0
Colombia,COL,"Population, total",SP.POP.TOTL,1999,38585033.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1999,3901430.0
Denmark,DNK,"Population, total",SP.POP.TOTL,1999,5321799.0
Estonia,EST,"Population, total",SP.POP.TOTL,1999,1390244.0
Finland,FIN,"Population, total",SP.POP.TOTL,1999,5165474.0
France,FRA,"Population, total",SP.POP.TOTL,1999,60504420.0
Germany,DEU,"Population, total",SP.POP.TOTL,1999,82100243.0
Greece,GRC,"Population, total",SP.POP.TOTL,1999,10761698.0
Hungary,HUN,"Population, total",SP.POP.TOTL,1999,10237530.0
Iceland,ISL,"Population, total",SP.POP.TOTL,1999,277381.0
Ireland,IRL,"Population, total",SP.POP.TOTL,1999,3754786.0
Italy,ITA,"Population, total",SP.POP.TOTL,1999,56916317.0
Japan,JPN,"Population, total",SP.POP.TOTL,1999,126631000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,1999,2390482.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,1999,3524238.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,1999,430475.0
Mexico,MEX,"Population, total",SP.POP.TOTL,1999,96334810.0
Netherlands,NLD,"Population, total",SP.POP.TOTL,1999,15812088.0
New Zealand,NZL,"Population, total",SP.POP.TOTL,1999,3835100.0
Norway,NOR,"Population, total",SP.POP.TOTL,1999,4461913.0
Poland,POL,"Population, total",SP.POP.TOTL,1999,38660271.0
Portugal,PRT,"Population, total",SP.POP.TOTL,1999,10217828.0
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,1999,5396020.0
Slovenia,SVN,"Population, total",SP.POP.TOTL,1999,1983045.0
Spain,ESP,"Population, total",SP.POP.TOTL,1999,40386875.0
Sweden,SWE,"Population, total",SP.POP.TOTL,1999,8857874.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,1999,7143991.0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,1999,58682466.0
United States,USA,"Population, total",SP.POP.TOTL,1999,279040000.0
Argentina,ARG,"Population, total",SP.POP.TOTL,1999,36653031.0
Brazil,BRA,"Population, total",SP.POP.TOTL,1999,173486281.0
Bulgaria,BGR,"Population, total",SP.POP.TOTL,1999,8210624.0
Croatia,HRV,"Population, total",SP.POP.TOTL,1999,4512597.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,1999,931600.0
India,IND,"Population, total",SP.POP.TOTL,1999,1040500054.0
Malta,MLT,"Population, total",SP.POP.TOTL,1999,387578.0
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1999,2017142.0
Romania,ROU,"Population, total",SP.POP.TOTL,1999,22472040.0
Serbia,SRB,"Population, total",SP.POP.TOTL,1999,7540401.0
Australia,AUS,"Population, total",SP.POP.TOTL,2000,19028802.0
Austria,AUT,"Population, total",SP.POP.TOTL,2000,8011566.0
Belgium,BEL,"Population, total",SP.POP.TOTL,2000,10251250.0
Canada,CAN,"Population, total",SP.POP.TOTL,2000,30685730.0
Chile,CHL,"Population, total",SP.POP.TOTL,2000,15351799.0
Colombia,COL,"Population, total",SP.POP.TOTL,2000,39215135.0
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2000,3979193.0
Denmark,DNK,"Population, total",SP.POP.TOTL,2000,5339616.0
Estonia,EST,"Population, total",SP.POP.TOTL,2000,1396985.0
Finland,FIN,"Population, total",SP.POP.TOTL,2000,5176209.0
France,FRA,"Population, total",SP.POP.TOTL,2000,60921384.0
Germany,DEU,"Population, total",SP.POP.TOTL,2000,82211508.0
Greece,GRC,"Population, total",SP.POP.TOTL,2000,10805808.0
Hungary,HUN,"Population, total",SP.POP.TOTL,2000,10210971.0
Iceland,ISL,"Population, total",SP.POP.TOTL,2000,281205.0
Ireland,IRL,"Population, total",SP.POP.TOTL,2000,3805174.0
Italy,ITA,"Population, total",SP.POP.TOTL,2000,56942108.0
Japan,JPN,"Population, total",SP.POP.TOTL,2000,126843000.0
Latvia,LVA,"Population, total",SP.POP.TOTL,2000,2367550.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2000,3499536.0
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2000,436300.0
